frame	Unnamed: 0	x	y	mass	frame	particle
34	373	1296.9887798036466	388.8594670406732	1119.8387481164743	34	9.0
35	374	1296.4360093077369	389.40052356020936	1187.1179870587262	35	9.0
36	375	1296.4941634241245	389.56420233463035	1054.6779310187871	36	9.0
37	376	1296.9192187123222	389.16349168073305	1359.0601051218782	37	9.0
38	377	1297.329414980864	389.07681793329687	1275.7746558205881	38	9.0
39	378	1295.4590381426206	388.16152570480926	1051.603883368241	39	9.0
40	379	1296.0511089681775	389.05496624879464	1061.1726547267301	40	9.0
41	380	1295.3739028671735	388.70860152135765	1208.3656529042687	41	9.0
42	381	1295.0673618940248	388.52480270574966	1183.7830380514572	42	9.0
43	382	1295.5324675324675	388.4965986394558	1021.1557238058792	43	9.0
44	383	1295.7944511459586	388.7129071170085	1274.9070091620447	44	9.0
45	384	1295.1142437591775	389.4942731277532	993.7125657174347	45	9.0
46	385	1293.8602375960863	390.2082459818309	878.3189596853991	46	9.0
47	386	1294.0573800072175	390.7654276434501	830.1644462606877	47	9.0
48	387	1293.1637658227846	391.1491297468354	817.3406747741576	48	9.0
49	388	1294.0099417209462	392.35138841275284	862.9896415067435	49	9.0
50	389	1294.2394491337186	391.78365171035097	775.4884005297487	50	9.0
51	390	1294.4495035946593	392.0797672030127	941.4870037743352	51	9.0
52	391	1294.2015993265993	392.4507575757576	784.3966227668353	52	9.0
53	392	1294.8797580932053	392.02881536819643	851.0955549296762	53	9.0
54	393	1294.6405529953918	392.05337941628267	818.6267882268386	54	9.0
55	394	1295.6500134300295	391.5764168681171	1122.6711346742577	55	9.0
56	395	1295.9782260646816	391.4005763688761	986.1953222477147	56	9.0
57	396	1296.1252711496745	391.59652928416483	1082.4807107158326	57	9.0
58	397	1296.2286226318483	392.0465949820788	1196.8206893705633	58	9.0
59	398	1296.563365560491	392.6872223673896	1171.8508370263105	59	9.0
60	399	1297.0344036697247	392.26720183486236	1368.6812710088805	60	9.0
61	400	1297.442209893666	392.1590383726306	1346.6980348639295	61	9.0
62	401	1297.4740547588005	392.4075619295958	1153.0052458695234	62	9.0
63	402	1297.8899346405228	392.044183006536	1126.87457274376	63	9.0
64	403	1298.3068946188341	391.1928251121077	1131.3208619584748	64	9.0
65	404	1298.2667165668665	391.84605788423147	1153.7854913130784	65	9.0
66	405	1298.2264482153305	390.81451141018135	1068.3485790649738	66	9.0
67	406	1297.3416473317866	391.046403712297	962.4859773203208	67	9.0
68	407	1297.4411927112092	391.4903368304804	1097.8521669845218	68	9.0
69	408	1297.0676198987192	391.996127494787	952.4855443399967	69	9.0
70	409	1296.4071641791045	391.5450746268657	917.2090134757412	70	9.0
71	410	1297.1186245095776	392.0126932840988	1271.2511542781567	71	9.0
72	411	1296.9943637546064	392.762844136137	1409.229083120395	72	9.0
73	412	1296.2016782407404	393.4684606481482	1049.746451581521	73	9.0
74	413	1295.744193989071	393.6171448087432	916.9994992293382	74	9.0
75	414	1295.5707274826786	394.7026558891455	1021.2930303175727	75	9.0
76	415	1295.385745375408	393.8223612622416	1094.207670304802	76	9.0
77	416	1294.309997199664	394.67320078409415	1070.6695966986279	77	9.0
78	417	1293.939784380752	395.1827504601631	1039.1267459618468	78	9.0
79	418	1293.5319426336375	394.8200782268579	884.0527947245747	79	9.0
80	419	1293.2648827420326	394.92904389657247	892.5515619844957	80	9.0
81	420	1293.4098712446353	395.42673206621697	844.9584120549695	81	9.0
82	421	1293.7938852627965	395.80109927859843	811.7347124287481	82	9.0
83	422	1294.4460547504025	395.7272141706924	813.2006108342406	83	9.0
84	423	1294.151672620981	395.95615459564794	943.2932912679414	84	9.0
85	424	1294.3733142037304	395.7816355810617	926.3526260195216	85	9.0
86	425	1294.1653039459652	395.8201208674013	846.3060237717905	86	9.0
87	426	1293.4830577392247	396.3678503659529	1140.4288534774025	87	9.0
88	427	1293.6407290571328	397.4206098843323	897.2871350274487	88	9.0
89	428	1292.4107618540224	398.5639318060735	1137.7923308106738	89	9.0
90	429	1293.9691167387275	400.4305126621371	1364.0806323607271	90	9.0
91	430	1293.432275862069	400.47889655172406	1123.5151788632736	91	9.0
92	431	1294.2727272727273	401.0614886731392	1085.117236182792	92	9.0
93	432	1295.3675018982535	400.05315110098707	1254.0110279322828	93	9.0
94	433	1295.5651298119965	399.8397493285586	1356.7537814807622	94	9.0
95	434	1294.4373287671233	399.8243150684932	938.7878860106587	95	9.0
96	435	1294.2720478325862	399.47952167414047	988.1674981976506	96	9.0
97	436	1294.5638455827766	398.42910170749815	791.903904886315	97	9.0
98	437	1294.0127830533236	399.08948137326513	866.4506686010558	98	9.0
99	438	1294.0210922787194	399.5902071563089	851.8707962602299	99	9.0
100	439	1294.939579090292	401.24711473183976	881.4490316376604	100	9.0
101	440	1294.7737204429814	401.08350793175697	956.7122120315103	101	9.0
102	441	1293.828193832599	401.7566727131381	1097.7745793647262	102	9.0
103	442	1293.055166107894	402.44986284669307	982.5273426682072	103	9.0
104	443	1292.6231729055255	403.31122994652407	821.9174168641865	104	9.0
105	444	1293.019692603266	403.3362151777137	1105.2392641792103	105	9.0
106	445	1293.4778784648188	403.8789978678038	1005.9053874566182	106	9.0
107	446	1293.7464994165691	402.9956242707118	1006.53519255461	107	9.0
108	447	1293.2632357290745	402.30375628512274	931.7006076698525	108	9.0
109	448	1293.5300563556668	403.108328115216	828.261225210795	109	9.0
110	449	1293.457986373959	402.44965934897806	772.2965040909511	110	9.0
111	450	1293.8041353383458	403.5966165413534	837.6228731985091	111	9.0
112	451	1292.913879277201	403.52402921953103	813.2456739197548	112	9.0
113	452	1292.9031260735142	404.25352112676063	861.8523213383834	113	9.0
114	453	1292.5415676959622	405.96538853070916	865.4778176749599	114	9.0
115	454	1292.4212093449382	405.8302794319744	1002.302302533862	115	9.0
116	455	1291.636086404066	407.2165184243965	981.9149291997237	116	9.0
117	456	1292.7663671373555	407.97817715019255	1019.2384252964715	117	9.0
118	457	1292.5890151515152	408.5427489177489	955.600167645872	118	9.0
119	458	1291.8508725542042	408.63220518244316	1008.1180721523624	119	9.0
120	459	1292.11444077395	409.6734308636149	1172.31707631651	120	9.0
121	460	1292.1269725661568	409.9376062151008	1164.8893055439544	121	9.0
122	461	1291.2469304229194	409.5203274215552	1077.8193029212582	122	9.0
123	462	1290.5285396590066	409.13021991598714	1112.655021008091	123	9.0
124	463	1291.1465994962214	409.48035264483633	1091.3898770204157	124	9.0
125	464	1290.8078735791514	408.4105905184364	990.255920501604	125	9.0
126	465	1290.9709953856295	408.04240826192046	1180.1658967504684	126	9.0
127	466	1290.1882582322355	407.551993067591	1225.5466554702086	127	9.0
128	467	1290.2170706006325	406.8587987355111	1267.8239901846996	128	9.0
129	468	1289.567032967033	406.76823176823183	1401.1152049297732	129	9.0
130	469	1290.0170149805808	407.4055853523211	1410.7494703667014	130	9.0
131	470	1290.7416583416584	406.8529470529472	1280.836283925112	131	9.0
132	471	1290.36965330932	406.0918505177848	1184.4193294044358	132	9.0
133	472	1289.9889018691588	406.43341121495325	1330.6832446490669	133	9.0
134	473	1289.4956379498365	406.1764812795347	1356.8138077962371	134	9.0
135	474	1290.7695614789336	406.250859845228	1346.1245909132156	135	9.0
136	475	1289.9112845990064	406.0764135320558	1308.7982748264144	136	9.0
137	476	1290.8010620140335	406.93457234970606	1442.6608611137667	137	9.0
138	477	1290.0504665777944	406.17425252332885	1373.5470383640234	138	9.0
139	478	1289.8654853000405	405.77527184857036	1322.5952222841665	139	9.0
140	479	1290.0738255033555	404.82629293328074	1315.124539409274	140	9.0
141	480	1290.3709960508995	404.03027643703376	1323.2386236922273	141	9.0
142	481	1290.5370662460568	404.38190063091486	1201.5966974398855	142	9.0
143	482	1290.3405130213432	404.0509105149794	1336.7374269411207	143	9.0
144	483	1290.2433333333333	404.5175555555555	1188.4408653796268	144	9.0
145	484	1290.0336099585065	404.42572614107877	1217.9090276567074	145	9.0
146	485	1290.1009635525766	404.827607875995	1180.9087161883213	146	9.0
147	486	1289.983494945327	404.24943263874565	1177.7413819940275	147	9.0
148	487	1289.4962350780534	404.35757575757583	1396.6192860550675	148	9.0
149	488	1289.014947368421	403.2330526315789	1307.4209824907296	149	9.0
150	489	1289.3296785447294	402.5270371293297	1056.3021050651712	150	9.0
151	490	1289.4228128460686	402.3681063122924	1206.5438172334545	151	9.0
152	491	1289.4478353442155	402.51242015613917	1173.3508655060389	152	9.0
153	492	1288.5068564036224	402.92600258732216	1065.8730980624139	153	9.0
154	493	1288.5499789118514	403.73175875158165	1228.6065833063678	154	9.0
155	494	1287.8482608695654	403.9302173913043	1267.5017013474699	155	9.0
156	495	1287.0665580637653	404.39399581103095	1252.3395650187874	156	9.0
157	496	1287.310379644588	404.5014135702747	1302.956755425128	157	9.0
158	497	1285.9118360149878	404.22636103151865	1261.3141104515987	158	9.0
159	498	1286.1149060746525	404.22932422542084	1217.2585321400372	159	9.0
160	499	1286.2767663632426	403.95860424794097	1251.844676096083	160	9.0
161	500	1287.4233237441913	404.9358265102898	1143.4373926835335	161	9.0
162	501	1287.0310621242486	404.9797595190381	1307.6999616419153	162	9.0
163	502	1287.0621805792164	405.0491908006815	1272.198207466069	163	9.0
164	503	1287.181203144999	405.86834887547997	1387.7499263511195	164	9.0
165	504	1286.9713531084924	405.09589597724505	1328.5975813888272	165	9.0
166	505	1286.8403296913934	405.74142227333715	1476.5307798016822	166	9.0
167	506	1286.1736768314054	404.9549596915528	1468.977440527377	167	9.0
168	507	1285.9725536992842	405.92362768496423	1500.0968322271256	168	9.0
169	508	1286.7491420727522	405.90082361015783	1538.951654843991	169	9.0
170	509	1287.129585190264	406.16198148782996	1347.7898509431345	170	9.0
171	510	1287.194820785457	406.4249699879952	1419.0573414745795	171	9.0
172	511	1287.9257416947949	407.2965002664772	1310.343163294883	172	9.0
173	512	1287.41881853555	407.584895649098	1300.4820822043125	173	9.0
174	513	1288.2812173913044	408.1462608695652	1503.1777247985406	174	9.0
175	514	1288.2928066400245	407.85597909621885	1610.2238701231008	175	9.0
176	515	1288.2909121967884	409.5218653911856	1511.4828812127064	176	9.0
177	516	1288.3312322722975	409.4717932555941	1611.188498032948	177	9.0
178	517	1288.8043401552575	409.86256175017644	1580.3036524168085	178	9.0
179	518	1288.252652762532	410.4209659714599	1513.470654208838	179	9.0
180	519	1289.0985445724682	412.04927228623416	1545.0751350301455	180	9.0
181	520	1289.2526898247772	412.29280664002465	1487.9550955427235	181	9.0
182	521	1289.4037004662005	411.57837995337997	1536.8482146523354	182	9.0
183	522	1289.5628045904732	411.39977990881937	1504.2392322825274	183	9.0
184	523	1289.5565135601194	411.7684590061138	1470.1955499771689	184	9.0
185	524	1289.7648594685916	411.5516817693135	1607.9115100845718	185	9.0
186	525	1290.1021435531018	411.63721987658334	1488.1080272601962	186	9.0
187	526	1290.948266271092	411.90432041535325	1524.6616411133216	187	9.0
188	527	1291.1443362695102	412.98624632977896	1583.1883991302784	188	9.0
189	528	1290.1085614812469	414.12596929893965	1472.6888739661813	189	9.0
190	529	1289.4766853548476	414.555996171202	1678.152379584447	190	9.0
191	530	1290.1536824180505	414.7706825599546	1720.3738676266544	191	9.0
192	531	1289.1768218211425	414.0492604152531	1702.607900337839	192	9.0
193	532	1288.4877852348993	413.95221476510073	1839.7023146877264	193	9.0
194	533	1288.463148977369	413.9082657630401	1747.8560613527482	194	9.0
195	534	1288.4558381734428	413.8383737232125	1180.7409797611585	195	9.0
196	535	1287.8300045392646	413.41772582841577	1601.1565352633481	196	9.0
197	536	1288.0753054511279	413.4553571428572	1742.0002257995604	197	9.0
198	537	1287.9032405294386	412.933477863989	1755.9543263441901	198	9.0
199	538	1287.9489115389454	412.6072731848497	1777.2382489687589	199	9.0
200	539	1288.046491969569	413.0004830334501	1686.6402043666046	200	9.0
201	540	1288.2623895976444	412.8673945044161	1620.5532405209522	201	9.0
202	541	1288.8342893562778	412.88629700446137	1747.9677890043188	202	9.0
203	542	1288.3383439809595	412.4513340849305	2032.3596449193399	203	9.0
204	543	1287.1211233861304	413.04472248103286	1881.053133757231	204	9.0
205	544	1287.875	412.611155484558	1759.7874595357541	205	9.0
206	545	1288.465561694291	412.51430325352976	1814.5611041110776	206	9.0
207	546	1288.5865838844647	412.75016871372657	1586.6441306646075	207	9.0
208	547	1288.3097014925372	412.870923161968	1831.0157329412586	208	9.0
209	548	1288.894948591864	413.68857100283117	1582.0263306660647	209	9.0
210	549	1288.5112233445564	414.81294425738866	1337.688269870184	210	9.0
211	550	1288.7573635057472	415.71282327586215	1253.8971736199	211	9.0
212	551	1289.0366907743871	415.4845651790439	1262.7808841000906	212	9.0
213	552	1288.9565285624608	415.8292529817953	1449.0300584403155	213	9.0
214	553	1289.5110264635125	416.0705693664796	1181.6522146675238	214	9.0
215	554	1289.4976876556384	417.5675916044112	1287.789150818651	215	9.0
216	555	1289.0521694214874	417.0554407713499	1291.0090353532858	216	9.0
217	556	1290.1971666666666	417.38466666666665	1263.4148733096113	217	9.0
218	557	1290.9894096881742	417.7342616199255	1226.954018118568	218	9.0
219	558	1290.9520457545095	416.79586449626055	1117.3509719528256	219	9.0
220	559	1291.2691075514874	415.9194508009154	1053.725865337291	220	9.0
221	560	1291.7020910209105	416.7414514145141	928.4608507864967	221	9.0
222	561	1292.1218173836698	416.59964881474986	1042.3984417369654	222	9.0
223	562	1292.4271178419308	415.981306199716	980.4070842328296	223	9.0
224	563	1292.3438880706924	416.0709376534119	978.7536236934387	224	9.0
225	564	1293.8416981132075	417.15	1151.4260643909593	225	9.0
226	565	1293.5125	418.16898148148147	1003.4419904377401	226	9.0
227	566	1295.0177890724271	417.8742058449809	868.2525237490601	227	9.0
228	567	1294.8777478689994	418.1985195154778	1144.375546616451	228	9.0
229	568	1294.9462505418292	418.3515387949719	1136.1261165361718	229	9.0
230	569	1294.775016941495	418.0189744748137	1122.6506282162993	230	9.0
231	570	1293.77542461732	418.1209897253093	1068.423114764465	231	9.0
232	571	1295.1078994258564	418.1536329439715	1142.0024574432152	232	9.0
233	572	1295.2637212480072	417.24185834661813	1085.1075103747953	233	9.0
234	573	1294.9073233959818	416.95441780082086	1053.9161033436321	234	9.0
235	574	1294.7070685629378	416.8422840161325	1031.9538361113027	235	9.0
236	575	1294.3835761589405	415.90384105960266	916.7690726403687	236	9.0
237	576	1293.9997163925127	415.02949517867273	868.8401237304191	237	9.0
238	577	1294.1657999388192	415.4349954114408	793.7967142472602	238	9.0
239	578	1294.5542560103966	415.4519168291098	782.7449414012824	239	9.0
240	579	1294.3465283657918	414.7978408128705	1127.5851389236286	240	9.0
241	580	1294.7595678447174	415.22468412378686	1345.051592148503	241	9.0
242	581	1294.4689201877934	415.3637558685446	1208.9463446036814	242	9.0
243	582	1294.9542447629547	416.7905181918412	1178.938092337535	243	9.0
244	583	1294.7584621813623	415.9818219807773	938.2433593801487	244	9.0
245	584	1293.7298008267571	415.1104847801578	1108.9205170146524	245	9.0
246	585	1293.4284334556696	415.4641684373189	1147.0323177594948	246	9.0
247	586	1293.395032525133	414.8111571062488	1189.4290665133815	247	9.0
248	587	1294.1442446043166	414.98597122302164	1118.972329761435	248	9.0
249	588	1293.8562789760126	415.4599879056642	1054.2415194258117	249	9.0
250	589	1294.221459227468	414.8942060085837	1087.3942334824108	250	9.0
251	590	1294.8518440905282	415.3484911986589	1039.7733484353237	251	9.0
252	591	1295.3964484823455	415.07557299194707	1047.4482164306019	252	9.0
253	592	1295.3914831841278	415.6511008952335	992.3631388501236	253	9.0
254	593	1295.6672852598092	415.07529162248136	944.4531642956827	254	9.0
255	594	1295.3074735987002	414.61677497969134	1094.8991260225675	255	9.0
256	595	1294.435037878788	414.89090909090913	1135.276704898785	256	9.0
257	596	1294.3994162550516	416.19308486753476	1003.1149365599176	257	9.0
258	597	1294.4046635899927	416.1362642700996	966.3612977868409	258	9.0
259	598	1294.231221719457	415.8192307692308	1040.0002136708642	259	9.0
260	599	1293.7357127682176	417.3165498194179	1099.0121540787916	260	9.0
261	600	1294.2996254681648	417.0217696629214	999.1570943393792	261	9.0
262	601	1294.0745022479127	416.95611218154573	1013.0909444370932	262	9.0
263	602	1293.4722153618175	416.6413929365276	850.3342872480728	263	9.0
264	603	1293.782289756353	417.20932669635835	845.6411174567288	264	9.0
265	604	1293.4847913228011	418.0351332232964	942.8459515456523	265	9.0
266	605	1292.01332741004	417.89671257219015	979.5030874886554	266	9.0
267	606	1291.9349008938982	419.07656432180335	1100.9736751345988	267	9.0
268	607	1292.2268466441694	419.5365579302587	1113.9188654917532	268	9.0
269	608	1292.1902185223723	419.5165452653486	953.9004815313193	269	9.0
270	609	1292.8257437765635	419.04675166970253	1246.4515519767172	270	9.0
271	610	1291.8417037507947	419.05880483153214	1353.1943245801249	271	9.0
272	611	1291.8977681785454	419.20266378689706	1406.58224005789	272	9.0
273	612	1290.918327747398	419.0508026106898	1317.4534099215648	273	9.0
274	613	1290.4568428546006	420.0393308417868	1304.573751134866	274	9.0
275	614	1290.4794473818865	419.42026266416514	1251.769248616325	275	9.0
276	615	1290.9261412207215	419.1348948538212	1200.2414876303023	276	9.0
277	616	1291.1589898348154	419.9326556543837	1256.3789782792805	277	9.0
278	617	1290.2424531906765	420.06725257928935	1175.0995932438198	278	9.0
279	618	1289.9137385804638	419.6596978215039	1257.8857260504014	279	9.0
280	619	1289.811456245825	420.32531730126914	1282.1473517598586	280	9.0
281	620	1289.985926628716	420.81799493991133	1329.8961175555726	281	9.0
282	621	1289.1635133056452	420.99600061529	1290.748278304514	282	9.0
283	622	1289.7929317269075	420.97975903614457	1253.8763234498851	283	9.0
284	623	1290.9635714285714	420.9676785714285	1176.3556147283916	284	9.0
285	624	1291.4442406456344	421.8974688187821	1070.1892081508636	285	9.0
286	625	1291.3110422443324	421.50040776382315	1189.1586141860753	286	9.0
287	626	1291.1762418242886	421.26303694537734	1278.387696915037	287	9.0
288	627	1290.8120579319634	421.8945772987538	1232.4691318401285	288	9.0
289	628	1290.3767148683726	421.57193177604745	1107.7519776096883	289	9.0
290	629	1290.5523429710868	421.87421070122963	1153.666638939386	290	9.0
291	630	1290.8258064516126	422.03447580645167	982.1082973212413	291	9.0
292	631	1291.585212074895	422.44382881161636	1107.3226398405657	292	9.0
293	632	1291.9922839506173	422.9058641975309	1163.8751112802506	293	9.0
294	633	1291.9302771855012	423.2392324093817	1085.3258686505744	294	9.0
295	634	1292.3744433025008	424.00531003768407	1375.4266629636152	295	9.0
296	635	1292.81617906239	424.08583010222077	1337.3439760577835	296	9.0
297	636	1293.0997057296174	424.72407824130164	1246.0591660778466	297	9.0
298	637	1292.967671630948	424.8706865237922	1291.4374619295684	298	9.0
299	638	1293.2705177879534	424.727016555125	1247.074125075941	299	9.0
300	639	1293.5252587991718	425.91159420289847	958.596396355392	300	9.0
301	640	1292.5750188964475	425.2152305366591	1039.6187803968041	301	9.0
302	641	1292.8999575191165	425.8629991503824	987.6595897042866	302	9.0
303	642	1292.1525151623262	424.6530503032465	1207.0224689794254	303	9.0
304	643	1291.2325075326414	423.6854703716104	1248.2168055520826	304	9.0
305	644	1289.5047779651488	423.9923177815252	1232.5146241725008	305	9.0
306	645	1289.4523023457864	424.05056472632486	1236.6054881014788	306	9.0
307	646	1289.7659199999998	423.90832	1276.2747080277486	307	9.0
308	647	1289.992147098257	424.068952307987	1170.7180439920135	308	9.0
309	648	1289.4712242762469	424.52912452040465	1191.7142463129774	309	9.0
310	649	1288.5525216832636	424.8747189206553	1271.1062281514278	310	9.0
311	650	1287.8941055517478	425.1439342015079	1159.9461427734966	311	9.0
312	651	1288.3404363267375	425.99661762218835	1156.3780636833744	312	9.0
313	652	1287.5286841161708	426.62423807816424	1193.0420408796683	313	9.0
314	653	1287.5106098260374	426.8667558784171	1142.15287778572	314	9.0
315	654	1286.8095574720771	427.0646119044253	1425.2273560693595	315	9.0
316	655	1286.5263080756265	426.7057013044116	1417.6265565219053	316	9.0
317	656	1286.3870818560194	427.1806690303685	1281.2113816763988	317	9.0
318	657	1285.7853345841154	427.1294559099437	1230.2762374275896	318	9.0
319	658	1286.1647453669925	426.8279585582956	1374.9110823874444	319	9.0
320	659	1285.9042299672326	426.9165921954126	1398.0389872639194	320	9.0
321	660	1285.475811041548	426.8093340922026	1499.4555466814838	321	9.0
322	661	1286.7432809773125	426.54450261780113	1329.7603368283558	322	9.0
323	662	1287.1411933631146	427.0394065092534	1272.386561629639	323	9.0
324	663	1286.3808588268314	427.02329497614375	1442.7250385158536	324	9.0
325	664	1286.2485384500076	426.5150652076151	1404.5751337166587	325	9.0
326	665	1287.920654396728	425.1642808452625	1527.1837655421293	326	9.0
327	666	1288.0735090152566	424.0051317614423	1569.090562248745	327	9.0
328	667	1289.1082558775288	424.72626207399315	1254.8036193803096	328	9.0
329	668	1288.5188067444874	425.0218639985177	1285.2510403849142	329	9.0
330	669	1288.290245691236	426.1694169416942	1255.5670420192466	330	9.0
331	670	1287.2901430842608	426.86899841017487	1264.6725908361384	331	9.0
332	671	1285.9395139513952	427.046804680468	1231.1215787741016	332	9.0
333	672	1286.3960222752585	426.80827366746223	1347.428474671748	333	9.0
334	673	1287.4716832307934	426.9608771099543	1263.6866450444215	334	9.0
335	674	1287.14724028681	427.0226780056695	1355.0746622237116	335	9.0
336	675	1287.0557861530801	427.18097293707456	1283.9713217799572	336	9.0
337	676	1287.1279922779922	428.0988416988417	1188.7237201762891	337	9.0
338	677	1287.0353558052436	428.1833707865168	1217.7660939944772	338	9.0
339	678	1287.0132251277428	428.0234445446348	1256.8529832129582	339	9.0
340	679	1286.0014202023788	428.07385052369966	1241.9014540487894	340	9.0
341	680	1286.8915030720814	428.2327289075378	1290.672419850497	341	9.0
342	681	1287.0055380931	428.5304595120491	1279.1845312300293	342	9.0
343	682	1286.8429345150173	428.57147546364683	1119.8431021213644	343	9.0
344	683	1286.093956043956	428.7126373626373	1156.0232422621464	344	9.0
345	684	1286.1356337546977	429.20174239836007	1227.701193953513	345	9.0
346	685	1285.7327332525533	428.9215855980612	1241.3671127428572	346	9.0
347	686	1285.228837372673	429.6208289427468	1216.175062873724	347	9.0
348	687	1285.312585812357	429.5379099923723	1290.4169930237958	348	9.0
349	688	1285.7762333893386	428.7860088590194	1372.779087421457	349	9.0
350	689	1285.3158615964371	428.23021582733816	1163.1682399303675	350	9.0
351	690	1284.3088418430884	428.87468866749686	1249.0128718813205	351	9.0
352	691	1284.2194207126486	429.15961658678884	1000.7513924462055	352	9.0
353	692	1283.0447827046107	430.13346569600714	970.610363112452	353	9.0
354	693	1283.312757201646	431.0310928212163	945.150111913108	354	9.0
355	694	1283.6990165631469	431.5031055900621	941.5381097953932	355	9.0
356	695	1283.8322651933702	431.5518232044199	939.3495527348202	356	9.0
357	696	1283.6595615103533	431.59926918392205	957.9201609873512	357	9.0
358	697	1284.4372461413486	431.839358245329	977.8521763007747	358	9.0
359	698	1284.4322753687975	432.14170764416633	1263.7238116549668	359	9.0
360	699	1285.558236574746	433.7975326560232	1156.771897206087	360	9.0
361	700	1286.2358490566035	434.8632075471698	1242.432788819741	361	9.0
362	701	1287.1764903442486	434.4314021830394	1184.2467683123066	362	9.0
363	702	1287.9041702127658	435.1525106382979	1156.1023511137669	363	9.0
364	703	1287.2967875036838	435.21986442676103	1230.3419376989916	364	9.0
365	704	1286.4898536260812	436.0331004657352	1178.85833096763	365	9.0
366	705	1287.0819089524455	437.55017769504144	1170.3400473789654	366	9.0
367	706	1287.3241849634064	437.84081836327346	1271.6115357492822	367	9.0
368	707	1287.1900684931504	438.05572851805726	1317.4188893904245	368	9.0
369	708	1286.321708290232	438.85281513225954	1428.1339723304486	369	9.0
370	709	1286.9833528037386	438.86813668224295	1381.8124646493827	370	9.0
371	710	1287.1209803309398	439.1479862628785	1433.1425340248227	371	9.0
372	711	1288.1150457190358	440.1507896924356	1322.8696902472345	372	9.0
373	712	1289.5924725822533	440.81829511465605	871.201350159883	373	9.0
374	713	1289.3470195914965	441.69174656106713	971.2457508832543	374	9.0
375	714	1289.09939190606	442.7366324176977	1085.3373627456897	375	9.0
376	715	1289.8503125	444.33578125	1311.2199076053207	376	9.0
377	716	1289.9688516173198	444.5011124422386	1218.7841511562185	377	9.0
378	717	1289.2044444444443	444.1461728395062	1213.8654202801915	378	9.0
379	718	1289.4872833306333	444.4385225984124	1150.8390998827733	379	9.0
380	719	1288.2730455075846	444.42502917152865	1385.695295968962	380	9.0
381	720	1288.2221551463929	444.975852701479	1371.2062003037086	381	9.0
382	721	1289.3283506886128	444.81827342962714	1236.117502986599	382	9.0
383	722	1290.0452182952185	444.7207207207207	1306.6452971730905	383	9.0
384	723	1289.5693625118934	444.4740247383445	1187.8508881917985	384	9.0
385	724	1290.3993610223642	444.51881434149806	1241.7380230481506	385	9.0
386	725	1290.44722370055	444.6938087635267	1244.645323362966	386	9.0
387	726	1290.2496165644172	444.980444785276	1137.7027059576724	387	9.0
388	727	1289.9118350819072	445.95030369961347	1174.338145138774	388	9.0
389	728	1290.1306403094113	445.7116458960034	1026.6566203314278	389	9.0
390	729	1290.2689388071262	446.83392718822614	1401.5779804675574	390	9.0
391	730	1291.1310315551152	447.08093957832176	1503.1543091299359	391	9.0
392	731	1292.171563342318	448.00714285714287	1395.2389624427622	392	9.0
393	732	1291.5905926040539	449.1431223889834	1282.8034478565608	393	9.0
