frame	Unnamed: 0	x	y	mass	frame	particle
397	398	1321.3571365051134	300.874077367719	1996.313677485904	397	1.0
398	399	1322.1968718123087	300.41805508330503	1979.0869778814301	398	1.0
399	400	1322.8342779596073	299.041749820388	1928.7980538554236	399	1.0
400	401	1322.6552852348993	297.64622483221484	1857.5110637403968	400	1.0
401	402	1323.5955971292638	296.9114587533264	1932.3439573499038	401	1.0
402	403	1322.4762659547846	296.57070159339287	2013.875914647646	402	1.0
403	404	1322.4795067731852	295.75529697811737	1851.3632169046562	403	1.0
404	405	1321.8999429874573	295.8658304827062	1847.730906200408	404	1.0
405	406	1322.532193842867	295.85762843546667	1902.9649644866515	405	1.0
406	407	1321.8516182117392	295.4470652770159	1853.3931477105252	406	1.0
407	408	1321.9291322524728	293.58733557662896	1837.4804683587345	407	1.0
408	409	1321.7062433037888	292.8188370507451	1888.7570161897165	408	1.0
409	410	1321.6500942507068	292.4934024505184	2173.882518317977	409	1.0
410	411	1320.738477597559	291.0670467319737	2110.167265285957	410	1.0
411	412	1320.744078615824	290.917436586595	2017.315474066948	411	1.0
412	413	1320.6981609195402	290.77846743295015	2266.734030554365	412	1.0
413	414	1320.5340693746393	289.77374969102743	2222.6777661978235	413	1.0
414	415	1321.572573463936	289.5640249332146	1949.394870478358	414	1.0
415	416	1319.7963112185514	288.9899722446056	2142.447519427693	415	1.0
416	417	1320.428306264501	288.10804331013145	2128.631107523885	416	1.0
417	418	1320.4499556475455	287.0508574807806	2208.9214519798734	417	1.0
418	419	1319.8116160813604	286.0518830446528	2127.5245705826287	418	1.0
419	420	1319.6847943948621	285.4226374176328	2150.9847645939444	419	1.0
420	421	1319.9467300832346	283.58660325009913	2197.349759838481	420	1.0
421	422	1319.9724820757938	283.1875042676681	2255.007616885306	421	1.0
422	423	1319.9560827055616	282.42258374739544	2204.0596934216496	422	1.0
423	424	1319.7757797852396	281.2618033066303	2125.823198527611	423	1.0
424	425	1319.9692771084335	281.68471385542165	2113.638903612781	424	1.0
425	426	1320.7946857934633	280.74961284538267	2307.9439286410957	425	1.0
426	427	1320.6550279329608	280.6279165297404	2310.223299325295	426	1.0
427	428	1320.3064194750066	279.5229143203673	2238.0443276155247	427	1.0
428	429	1321.1710408053211	278.65441308646416	2065.7415850969496	428	1.0
429	430	1322.0170444404782	278.41968588256293	2287.224906217665	429	1.0
430	431	1321.5552757273124	278.53868866695615	2214.9798600686177	430	1.0
431	432	1321.6527432096093	277.8978465534033	2088.5490221155787	431	1.0
432	433	1321.7216494845359	276.87095627444006	2084.194326757161	432	1.0
433	434	1321.6159583163058	276.4409480997139	1929.3491082715875	433	1.0
434	435	1321.4713858424725	276.4366899302093	1852.7368711941128	434	1.0
435	436	1322.2157305484993	274.3132938187976	1764.9912660266675	435	1.0
436	437	1322.9882548693354	273.31936967798765	1847.4642865113715	436	1.0
437	438	1323.5257868494855	273.2461826114054	2065.490310562632	437	1.0
438	439	1322.6382198433935	273.3126177024482	1942.1224307497614	438	1.0
439	440	1321.6402291039706	273.1859042811377	1899.371252517403	439	1.0
440	441	1321.808911429089	271.84767252309365	1953.6175312949426	440	1.0
441	442	1321.5274100316988	270.9397725153832	1893.472323093414	441	1.0
442	443	1320.7498505678425	269.1178521617852	1849.5826239352466	442	1.0
443	444	1320.1431036048307	269.4223190774539	2007.1626066861504	443	1.0
444	445	1321.7748360655735	268.45040983606555	2102.574844029137	444	1.0
445	446	1322.161850623717	267.9117321964314	2276.352313337769	445	1.0
446	447	1322.5238139106402	266.93127590971903	1889.177587702286	446	1.0
447	448	1323.7952788803007	264.72007520367663	1782.1590430623887	447	1.0
448	449	1323.501306493758	264.6156972805574	1755.7566284317318	448	1.0
449	450	1322.9376286353468	264.5574049217002	1898.8239092317133	449	1.0
450	451	1322.3525448325904	263.5910645796621	1786.8963218752585	450	1.0
451	452	1322.8070388349515	262.83940129449843	1819.0646837765241	451	1.0
452	453	1322.1868647380766	262.77259019323134	1835.8854014639544	452	1.0
453	454	1323.5559863705791	261.7532604864293	1738.23382610539	453	1.0
454	455	1323.1009184845007	261.5182548794489	1732.6417262762027	454	1.0
455	456	1323.7281949626865	260.6275652985075	1734.2290826650265	455	1.0
456	457	1323.9753623188406	259.741884057971	1549.9350506620826	456	1.0
457	458	1323.635590818929	259.1531595352791	1613.421939035179	457	1.0
458	459	1322.7657388999335	258.8180914512922	1632.8490849822504	458	1.0
459	460	1322.6783006948829	257.7207833228048	1628.8547600662846	459	1.0
460	461	1322.6184185695415	257.55123608227973	1427.6983058207818	460	1.0
461	462	1322.8937988725222	255.8967084924532	1436.971412895502	461	1.0
462	463	1323.0363856882961	255.8267636951688	1347.6493464295893	462	1.0
463	464	1322.1179216561802	254.71483661457282	1363.8770223016695	463	1.0
464	465	1322.4327526132406	254.158362369338	1478.0840041247272	464	1.0
465	466	1322.46866996756	252.1022707870924	1417.0794285564123	465	1.0
466	467	1322.9273525109702	251.501381439948	1730.3883510395171	466	1.0
467	468	1322.7308450704224	250.5642253521127	1720.743789748628	467	1.0
468	469	1322.4672744033596	249.81429888353992	1837.6260644594604	468	1.0
469	470	1322.475062791532	249.74763784236336	1734.3877300428535	469	1.0
470	471	1320.7736714668026	248.79724735567729	1715.4014145366828	470	1.0
471	472	1321.6435942367602	248.42922507788163	1765.5229671325806	471	1.0
472	473	1320.8345449038316	248.58791458427987	1989.8061004561512	472	1.0
473	474	1321.0507550710392	247.82423375927087	1736.8000034302586	473	1.0
474	475	1322.6450361944158	246.6858841778697	1926.077867099823	474	1.0
475	476	1322.7390065533286	246.58400607845002	1771.4611657416306	475	1.0
476	477	1322.7897475930265	245.5456674473068	1788.9291084112258	476	1.0
477	478	1322.2683486238534	244.1346955796497	1797.3762709958855	477	1.0
478	479	1321.8560226132945	243.27017415884015	1979.490654456241	478	1.0
479	480	1320.9303104077906	242.27642523838506	1745.5465440514454	479	1.0
480	481	1322.8359715531085	241.4950676760725	1813.5076988402427	480	1.0
481	482	1321.9861143523922	240.73173862310384	1621.0605287362887	481	1.0
482	483	1321.4538223596996	239.1805567830314	1755.3445458655224	482	1.0
483	484	1321.884822970639	238.7534542314335	1656.6275372850846	483	1.0
484	485	1322.8539084610131	237.83985556748317	1538.082378127083	484	1.0
485	486	1323.031986340353	236.743312464428	1461.0504985436926	485	1.0
486	487	1322.8813637945032	236.5479531485562	1483.1498738400228	486	1.0
487	488	1322.976109577405	236.346145678488	1450.582191609672	487	1.0
488	489	1322.8196507069024	235.51051443507188	1398.4076696291668	488	1.0
489	490	1323.7012245745125	234.36664591116647	1600.9333853566181	489	1.0
490	491	1322.9278851230072	233.37356139795162	1573.5698791476584	490	1.0
491	492	1322.9027436527438	232.5748361998362	1584.5588724246286	491	1.0
492	493	1322.871507707129	232.11235549132945	1488.1682343299562	492	1.0
493	494	1322.8547614086267	230.43404876015842	1599.4401481385435	493	1.0
494	495	1322.9117380352645	230.3590931989924	1683.4030192586997	494	1.0
495	496	1322.356805495921	230.30764276513526	1423.2519015231394	495	1.0
496	497	1322.1569865319866	230.78503787878788	1502.7896794314947	496	1.0
497	498	1322.178185029808	228.59891808346214	1543.77562950987	497	1.0
498	499	1321.0433275563255	229.62987435008662	1542.7434929116848	498	1.0
499	500	1320.1902361042794	228.8423512051156	1457.035088001814	499	1.0
500	501	1320.227089520577	228.7236953754773	1520.1298187751336	500	1.0
501	502	1321.9407290015847	228.6780771262546	1576.8037149420068	501	1.0
502	503	1320.930365031388	227.97175075563823	1497.8832243550644	502	1.0
503	504	1321.232947976879	226.3405780346821	1434.482030776322	503	1.0
504	505	1322.5137343121005	226.17901965427419	1400.648473834466	504	1.0
505	506	1322.7137724550896	225.27101796407186	1384.727987711083	505	1.0
506	507	1321.5816871949805	225.77899140134792	1587.6707454211926	506	1.0
507	508	1321.5559944237918	224.68401486988847	1554.2814120173869	507	1.0
508	509	1322.5745598275246	222.37405677326626	1507.517315051369	508	1.0
509	510	1323.4337517433748	221.9	1294.6326352421775	509	1.0
510	511	1322.138340486409	220.68183118741055	1157.3204965760526	510	1.0
511	512	1321.2056618407444	219.58854705274044	1212.2088841405655	511	1.0
512	513	1321.4758436513714	218.45180869143002	1290.8708360328308	512	1.0
513	514	1322.2805684536372	218.47952722667796	1263.9919895409935	513	1.0
514	515	1321.8921035457906	217.8783989558408	1474.203492032475	514	1.0
515	516	1322.823808637379	217.79309381980642	1683.5538085421338	515	1.0
516	517	1323.0264287758805	216.89228127087108	1642.33696573793	516	1.0
517	518	1322.0449806374738	216.2330453778175	1578.0966249956211	517	1.0
518	519	1323.7588121953986	215.4813555479996	1382.5386285947218	518	1.0
519	520	1323.625917650814	214.46207043302482	1472.7976488394386	519	1.0
520	521	1323.8987159732922	214.15480225988702	1525.4376851996249	520	1.0
521	522	1325.5744207816522	212.83477650362744	1339.1335493531446	521	1.0
522	523	1325.4949982346714	213.04366246910675	1334.5854910370558	522	1.0
523	524	1325.7595864887608	211.30508474576268	1303.5661017946568	523	1.0
524	525	1324.572806820731	211.2916760152569	1361.8412244984406	524	1.0
525	526	1324.9296728093268	211.74025322803055	1394.259765828253	525	1.0
526	527	1325.451076993584	210.34796058661775	1376.563198598056	526	1.0
527	528	1324.7661847894406	210.0739157762414	1280.8980412802346	527	1.0
528	529	1325.4112882153122	208.98915599686438	1241.9527225941229	528	1.0
529	530	1324.0686984761428	208.6904821383962	1299.0689183946401	529	1.0
530	531	1324.3320975331528	207.6219877370597	1165.4447937543405	530	1.0
531	532	1324.0231958762884	207.63015463917526	1160.6292145925881	531	1.0
532	533	1324.9153419126926	206.6628816553116	1350.5716024311466	532	1.0
533	534	1325.1115046973664	205.7756044971508	1116.146768836879	533	1.0
534	535	1325.4517983490566	204.99631485849056	1127.3825164076213	534	1.0
535	536	1326.5203748402666	203.805622604004	1142.8032978199976	535	1.0
536	537	1324.9205853104131	203.7834919732917	1158.2854747350336	536	1.0
537	538	1327.4568698694654	202.4479881577177	1205.768349383741	537	1.0
538	539	1326.432352146908	201.322576289495	1201.715215740893	538	1.0
539	540	1325.6258844339625	201.13546580188682	1190.617827135392	539	1.0
540	541	1326.071900607983	201.0651599259846	1322.7182512411275	540	1.0
541	542	1324.9192113709307	199.86217331499319	1708.9986856668356	541	1.0
542	543	1325.4720380085125	198.8996337721469	1622.7802868357903	542	1.0
543	544	1324.145638067772	197.77937995674117	1578.1269795714609	543	1.0
544	545	1324.6368305209098	197.4234531670335	1371.4958138999116	544	1.0
545	546	1325.1790780141846	196.4909983633388	1191.7627795352655	545	1.0
546	547	1326.6345170836694	194.2679580306699	1202.982084263253	546	1.0
547	548	1326.6515373352854	193.21269799015042	1221.9269695287371	547	1.0
548	549	1324.461045891142	192.64506784570816	1059.3976600557403	548	1.0
549	550	1324.4372990353695	192.50089317613438	909.9169187437794	549	1.0
550	551	1324.39203125	190.596875	1040.2745580118944	550	1.0
551	552	1325.2471859522736	189.5381960078043	1083.0188586475929	551	1.0
552	553	1326.1614791547686	187.94603083952026	1138.445344349217	552	1.0
553	554	1327.5584588975778	185.06160595079155	852.2088962763513	553	1.0
554	555	1328.81281209873	186.09188186617212	1139.2584687049084	554	1.0
555	556	1329.095583847225	185.4515615675353	1574.9751754523006	555	1.0
556	557	1328.1555760936535	184.81125487779832	1522.4426866627468	556	1.0
557	558	1327.885227652232	184.44428364688858	1479.5493355747205	557	1.0
558	559	1328.4025590551182	183.3390748031496	1340.3100171380377	558	1.0
559	560	1328.1654663923182	182.25360082304528	1026.0086689644618	559	1.0
560	561	1328.872463768116	182.34908632640202	1315.1810082230775	560	1.0
561	562	1327.173391494002	181.43959772204047	1360.922560462626	561	1.0
562	563	1327.4045513654096	181.24538361508453	1268.0820915413665	562	1.0
563	564	1325.8454032447685	181.16329649659062	1402.64262934376	563	1.0
564	565	1325.2773042088436	180.55247735748532	1238.0718202387027	564	1.0
565	566	1324.000140469167	180.62831858407083	1173.925584480464	565	1.0
566	567	1323.8705170004655	179.11877037727058	1062.1252839993344	566	1.0
567	568	1324.2277186679567	177.85118142876885	1210.2784310715356	567	1.0
568	569	1325.0560074676625	176.9274569942659	1247.8532880105072	568	1.0
569	570	1323.189200926462	177.08540822235094	1139.1315942900544	569	1.0
570	571	1324.65866873065	173.40092879256966	1012.2968658698686	570	1.0
571	572	1324.6093132230196	173.43593498316002	1104.642520954497	571	1.0
572	573	1323.1948832657629	173.8041381238641	1143.7328168546069	572	1.0
573	574	1322.5622696155874	173.27843601895734	1194.4278676119513	573	1.0
574	575	1323.4027954256674	172.24311732316815	1113.7660641004686	574	1.0
575	576	1322.4960110463333	171.56535747161706	1056.6066405931017	575	1.0
576	577	1321.5921872835572	173.13824629450062	1135.1551177515096	576	1.0
577	578	1323.0583775587565	170.98647965630528	1213.4054320058392	577	1.0
578	579	1322.3746695505886	170.7795001201634	1308.5861484469485	578	1.0
579	580	1322.8167779632722	170.72537562604342	1318.1297875310895	579	1.0
580	581	1322.480332056194	170.81494252873563	1358.036568936209	580	1.0
581	582	1322.6561431202315	169.22099447513813	1362.897405627528	581	1.0
582	583	1321.8221064384072	169.86688996402432	1391.0734749153455	582	1.0
583	584	1322.7692593970974	169.7487904726461	1333.304295921154	583	1.0
584	585	1321.7764146772768	169.05725022104332	1496.5654157782535	584	1.0
585	586	1322.258252221752	167.9463605586119	1490.1759694168654	585	1.0
586	587	1320.5060434271045	167.79120761578778	1539.3426723950354	586	1.0
587	588	1321.384207896052	166.86516741629185	1647.3570504849329	587	1.0
588	589	1321.3505511811024	166.79191601049868	1538.5283792692478	588	1.0
589	590	1320.538002624985	166.61508173249015	1353.748335243188	589	1.0
590	591	1321.4881184708988	164.76271381012512	1386.2488773033847	590	1.0
591	592	1321.2758704061896	163.59755802707932	1363.9828908782015	591	1.0
592	593	1321.4541563104115	160.79121789560898	1194.1367086820308	592	1.0
593	594	1320.2116296481156	160.6959071624657	1313.3285512503924	593	1.0
594	595	1320.27350233034	159.97465044901668	1393.4301031436441	594	1.0
595	596	1319.235200845666	159.74101479915433	1284.3502448084078	595	1.0
596	597	1319.7655264922869	158.4221327967807	1234.4336582445799	596	1.0
597	598	1319.810927672956	157.83451257861634	1249.9036433928047	597	1.0
598	599	1320.737022397892	156.22134387351778	1228.890941862813	598	1.0
599	600	1320.9047250193648	156.31577588432742	1254.1487788590143	599	1.0
600	601	1320.9950914014896	155.5890318212593	1045.2285568018472	600	1.0
601	602	1320.9931640625	154.47347005208334	1176.1146455480584	601	1.0
602	603	1320.7474273607747	155.05811138014528	1217.9803229619422	602	1.0
603	604	1320.7451965339696	153.9022981288459	1280.3591392721667	603	1.0
604	605	1320.0272215678576	153.35309514461457	1312.5681963549132	604	1.0
605	606	1318.9483957545444	153.02610711235818	1392.4520821360654	605	1.0
606	607	1318.8713435795735	152.61774913237483	1304.3759052724886	606	1.0
607	608	1319.7213954623078	149.84423030007318	1309.476780863651	607	1.0
608	609	1319.4488998828278	150.0813696133316	1271.7329245865258	608	1.0
609	610	1318.8845393924425	148.53025438379848	1325.7002341236364	609	1.0
610	611	1318.7628054511279	148.76515507518798	1393.4778449621906	610	1.0
611	612	1318.1149544563589	147.17825435258845	1419.8301950020602	611	1.0
612	613	1318.5475341286435	147.6866314106506	1357.2183184990322	612	1.0
613	614	1317.4137264378924	146.45082165297242	1354.8387787071906	613	1.0
614	615	1318.505189476225	144.72628530050687	1356.4827476025987	614	1.0
615	616	1321.9844954743546	145.89264163593697	1840.7106539908625	615	1.0
616	617	1320.8530419373892	144.77554636739515	1387.6837313223182	616	1.0
617	618	1320.2151607034566	144.13862947240753	1351.6242549025144	617	1.0
618	619	1321.7797257175173	143.3933267354729	1159.4935148080224	618	1.0
619	620	1322.433914863922	142.11123517097	1174.5726000139189	619	1.0
620	621	1319.7621534752914	141.28739788402305	1224.0810046836157	620	1.0
621	622	1319.735700469743	141.60458690245926	1186.534454471545	621	1.0
622	623	1319.4513274336286	141.58780420353986	1185.544589996796	622	1.0
623	624	1318.9263812554238	140.05611802140584	1133.4301819660664	623	1.0
624	625	1317.8910849453325	140.0120549481357	1169.4955781116207	624	1.0
625	626	1317.8796075311589	140.00941394855477	1236.374566052324	625	1.0
626	627	1318.12784728906	139.832531280077	1021.9561868617261	626	1.0
627	628	1317.336376295838	139.6035896642426	1059.496765429473	627	1.0
628	629	1316.4035603462355	138.90478523599543	1003.7596623091721	628	1.0
629	630	1318.6907609409911	137.05624917860428	1247.3635914601489	629	1.0
630	631	1318.301548591635	136.95805389586636	1275.7995156730651	630	1.0
631	632	1319.3995669954295	136.8802020687996	1331.19864438426	631	1.0
632	633	1318.9322163959587	139.1377413991559	1278.4812028658494	632	1.0
633	634	1318.9479599865124	138.8920984601551	1341.078769664103	633	1.0
634	635	1320.0279564571995	139.79886194952994	1250.0747472892947	634	1.0
635	636	1322.7058664137649	139.7427177889175	1112.336518253271	635	1.0
636	637	1324.55989168525	139.6723478814909	946.1232240747127	636	1.0
637	638	1320.319297700435	140.76615910503418	1012.1187645519608	637	1.0
638	639	1320.2111952753885	142.55411477724996	1173.7406641529813	638	1.0
639	640	1319.1729574773053	141.8221054308011	960.3582168227807	639	1.0
640	641	1317.5385266723115	142.09856054191363	889.8993688743948	640	1.0
641	642	1318.4099281923195	144.7358726194193	965.3345251920655	641	1.0
642	643	1322.757224585595	143.51826316561537	1019.322564838241	642	1.0
643	644	1321.429441949968	143.11385503527902	1007.1277818986392	643	1.0
644	645	1321.5243031951054	142.49184228416044	938.3337144638203	644	1.0
645	646	1319.5592853275582	145.67298321602595	1133.3279050317565	645	1.0
646	647	1318.5387410960896	145.85303096380287	1028.2783365149935	646	1.0
647	648	1318.508945386064	145.98901443816698	1021.8299331155253	647	1.0
648	649	1318.4853249475889	146.6259608665269	963.787122598584	648	1.0
649	650	1319.299814312241	147.03756606199116	1178.7971661893241	649	1.0
650	651	1320.7593140153756	146.32924305144888	1138.8930056209454	650	1.0
651	652	1319.074239464136	145.27770025118616	1157.9404581004194	651	1.0
652	653	1319.8927995701235	145.38997850617946	1183.983460584176	652	1.0
653	654	1318.6291976956586	146.70970914711253	1278.93308224938	653	1.0
654	655	1317.489416389477	146.1948896280617	1139.5197012635851	654	1.0
655	656	1317.238507231405	147.73385847107437	1225.4163886626088	655	1.0
656	657	1318.6150195421553	146.48115577889448	1133.6367521150478	656	1.0
657	658	1317.8170496664195	148.12690882134916	1130.71868542395	657	1.0
658	659	1318.5943780744906	148.27210119465914	1125.8819007165753	658	1.0
659	660	1318.8296734234234	148.32122747747746	1292.5145511459934	659	1.0
660	661	1317.313211125158	150.36457016434892	985.4638470014528	660	1.0
661	662	1317.9832529094522	149.3308260005677	1097.278487037332	661	1.0
662	663	1316.830683727543	151.475636551635	1204.8891615784908	662	1.0
663	664	1315.9610146862485	151.58771695594126	1148.4744611741698	663	1.0
664	665	1316.0875588805766	149.53934607924634	1134.8627548737434	664	1.0
665	666	1315.1571709233792	151.5151881517304	1040.3694720143471	665	1.0
666	667	1316.6045305676855	150.45619541484717	1123.4204435899746	666	1.0
667	668	1315.2509702457955	152.60582147477362	1185.049130588224	667	1.0
668	669	1315.485644825191	153.75816161148413	1469.8669153852663	668	1.0
669	670	1317.4633710541991	155.52567004169148	1428.5193518456547	669	1.0
670	671	1317.5696428571428	154.93406593406593	1238.787478431967	670	1.0
671	672	1316.0002297530154	155.35439402642157	1446.9160451331818	671	1.0
672	673	1315.2980013783595	156.04851826326671	1205.90188482955	672	1.0
673	674	1316.1040946556766	156.20513161393245	1250.281733657874	673	1.0
674	675	1315.3743477529035	156.67227739437806	1011.9779218313072	674	1.0
675	676	1316.0706230617425	157.71172822103185	1117.790070595018	675	1.0
676	677	1316.7867360208065	159.66449934980494	1142.674117143181	676	1.0
677	678	1316.0295992069114	159.42501062172497	1130.9646733540374	677	1.0
678	679	1315.2609387430389	159.80381861575182	1013.9213400496753	678	1.0
679	680	1316.5193308027553	158.46773513285532	1147.4976120562194	679	1.0
680	681	1316.7731696361732	159.24150321904474	1035.7489366244854	680	1.0
681	682	1318.5755348685284	163.53960476890413	984.7523252823269	681	1.0
682	683	1315.2473204287314	160.18589025755878	1005.338361153001	682	1.0
683	684	1318.4904227782572	162.6503882657463	966.4858800340564	683	1.0
684	685	1318.6984601750305	164.3408662900188	1520.6359214317429	684	1.0
685	686	1318.5035427491734	164.08856872933399	1528.3406670642	685	1.0
686	687	1318.5436010808155	165.5249324490297	1357.915585751981	686	1.0
687	688	1318.5575171640746	166.23735463079726	1247.7055114286763	687	1.0
688	689	1317.3955146486908	167.6173191599689	1322.3494912692854	688	1.0
689	690	1318.6763845114813	167.69135524538495	1522.9159357386545	689	1.0
690	691	1316.3705265848669	168.68443251533742	1174.6232342415547	690	1.0
691	692	1317.0688483750425	169.0081530970445	1325.7937107637504	691	1.0
692	693	1315.5297343407262	169.7879600292469	1274.0755992500854	692	1.0
693	694	1316.169564121945	169.90576971529353	1394.9284729871185	693	1.0
694	695	1317.2023775422515	170.40360928100833	1315.0760855964254	694	1.0
695	696	1318.1198555956678	171.67148014440434	1274.9267182188514	695	1.0
696	697	1317.8205378973105	172.13471882640587	1382.5280982720608	696	1.0
697	698	1317.4778563941302	173.5944706498952	1532.2880713216327	697	1.0
698	699	1317.724488560707	172.6080377678247	1508.1257436347519	698	1.0
699	700	1318.003315731303	173.5198329853862	1472.7397568718698	699	1.0
700	701	1317.109099191436	172.56269217628972	1454.247317242028	700	1.0
701	702	1316.322920892495	174.57795807978363	1224.7139098130158	701	1.0
702	703	1315.4716364716364	175.7236412236412	1115.2452926018877	702	1.0
703	704	1316.3940515350878	174.32990679824562	1208.3208605050725	703	1.0
704	705	1316.4756415534516	176.83587210100183	1206.8280693651868	704	1.0
705	706	1316.890530557421	177.26617416610702	747.4636230153543	705	1.0
706	707	1316.248249957316	178.89687553354958	957.6729627124887	706	1.0
707	708	1317.6189430537254	178.4156053286488	1073.5694732144152	707	1.0
708	709	1317.4911084765856	179.27548903378778	1060.524889378046	708	1.0
709	710	1315.5925362657933	179.84861956013103	1393.1950134186434	709	1.0
710	711	1315.601782201134	181.14095590788105	1470.1744586285702	710	1.0
711	712	1314.1357800387598	181.08660368217053	1404.6594745907282	711	1.0
712	713	1315.4605726355314	180.15149026050224	1534.3288641290974	712	1.0
713	714	1314.50143501435	180.91116577832446	1232.5525304552475	713	1.0
714	715	1314.1535415750109	181.96744390673118	1531.5477751485148	714	1.0
715	716	1314.2872447693471	182.81459541215028	1305.3689399004395	715	1.0
716	717	1314.8414842195052	182.505117998294	1353.5332548823635	716	1.0
717	718	1313.9713855421687	182.78313253012047	1201.723630776156	717	1.0
718	719	1314.9520067064866	182.84302630200145	1542.7551949068738	718	1.0
719	720	1314.7462027914614	182.9057881773399	1575.2393393266666	719	1.0
720	721	1315.6801462441836	185.45778861068027	1419.7357122925134	720	1.0
721	722	1315.7136733053494	184.9845494328838	1696.7380295005694	721	1.0
722	723	1315.5268740438553	186.43182049974502	1485.7976774960696	722	1.0
723	724	1315.2985370146298	185.7981520184798	1347.6203976757695	723	1.0
724	725	1316.439140811456	186.75566825775653	1490.6688724043054	724	1.0
725	726	1316.8951178945308	186.77379904118968	1515.130964591381	725	1.0
726	727	1316.3036211699166	187.74447539461468	1596.5131091526434	726	1.0
727	728	1316.0737067508169	187.5596754198129	1501.597022055998	727	1.0
728	729	1316.6072579682464	188.00071624686646	1417.6924506109694	728	1.0
729	730	1316.0433577289866	189.37768906631183	1526.1729162719018	729	1.0
730	731	1315.2282452056313	190.00720540959983	1526.681320002869	730	1.0
731	732	1316.0328327818786	189.94286077882413	1329.8594183108905	731	1.0
732	733	1315.0388810470936	190.7151289618889	1318.8590540718722	732	1.0
733	734	1315.0770644309175	190.69335017801768	1473.5410989097638	733	1.0
734	735	1315.7864834230659	190.12879002550298	1194.4703199845085	734	1.0
735	736	1315.587662988967	193.77462387161484	1473.8578495819495	735	1.0
736	737	1316.2244537072124	192.5888594164456	1338.9392084180074	736	1.0
737	738	1316.7603249830738	192.8547054840894	1281.675485248228	737	1.0
738	739	1317.9369204489994	194.08321132259638	1422.4260327573606	738	1.0
739	740	1317.7383167096268	194.05794015465648	1548.5977904214167	739	1.0
740	741	1317.7062674263548	194.33834404170202	1431.6242489281929	740	1.0
741	742	1316.8430803571428	196.18872767857144	1533.6215466001015	741	1.0
742	743	1316.6183130948473	196.28344820041568	1564.6020711463761	742	1.0
743	744	1317.645922746781	196.41273247496426	1675.0022829272987	743	1.0
744	745	1316.5455099553028	196.45113774888256	1684.9297438316296	744	1.0
745	746	1316.146495496428	197.12444352417438	1653.2645668091945	745	1.0
746	747	1315.446432006155	197.8586266589729	1659.2501566706742	746	1.0
747	748	1315.5259917319024	197.22596534435746	1825.545776561393	747	1.0
748	749	1316.9671326956095	198.08494808274057	1963.9616361095361	748	1.0
749	750	1316.4843926615076	197.46595948178418	1891.8343959316885	749	1.0
750	751	1316.2877591312931	198.9721618953604	1567.4816457763886	750	1.0
751	752	1315.4869287772747	199.5398312062577	1454.164957869285	751	1.0
752	753	1315.8003745318351	199.0799625468165	1598.4439841543808	752	1.0
753	754	1314.8689095127609	200.5371229698376	1548.1558588101984	753	1.0
754	755	1314.9534686172724	200.86474752241628	1585.7222857786205	754	1.0
755	756	1315.0330639235856	200.875	1629.5747284150657	755	1.0
756	757	1315.8216029111566	201.67205112274783	1654.2700241072882	756	1.0
757	758	1315.4907640638119	201.97995382031903	1468.3364136294128	757	1.0
758	759	1316.0016056196691	202.20291018564976	1535.7927277819515	758	1.0
759	760	1315.7470809611114	203.23304062530158	1597.1433600702053	759	1.0
760	761	1315.1019603880354	203.6121665319321	1525.1601562383921	760	1.0
761	762	1314.5324875896304	204.51141753998897	1397.0873904912112	761	1.0
762	763	1315.7517833143802	204.1871187842448	1490.7871664400982	762	1.0
763	764	1315.6804859951774	204.32062697087738	1661.718643887486	763	1.0
764	765	1315.8616062683645	203.52184133202744	1573.4492306332293	764	1.0
765	766	1315.6773327104986	204.80310638794816	1310.5742395901445	765	1.0
766	767	1315.01871657754	204.7792902284881	1289.2101109240266	766	1.0
767	768	1315.2440092446175	206.6248631553339	1332.4004502518146	767	1.0
768	769	1314.26313755796	207.6025244719217	1290.9655925690656	768	1.0
769	770	1314.9709721410484	207.0070134424313	1706.9908739501434	769	1.0
770	771	1314.3839539155115	207.3182501252296	1991.6519943456547	770	1.0
771	772	1315.2831109065808	207.36428900138057	1806.5869860215005	771	1.0
772	773	1315.8767444038588	208.18788049077457	1751.8249336835136	772	1.0
773	774	1314.9116675839296	208.1861126398826	1788.7417277341635	773	1.0
774	775	1314.9640993341732	209.1823825805291	1823.5255514618868	774	1.0
775	776	1315.5851726089418	210.05140539520846	1739.5193356666302	775	1.0
776	777	1315.176722421346	211.7915173237754	1647.965686421018	776	1.0
777	778	1315.510779272152	212.27304193037972	1553.2092704861366	777	1.0
778	779	1315.7572552447552	213.10699300699298	1767.6723883474383	778	1.0
779	780	1315.4850884333605	213.08687930141343	2087.9916652484444	779	1.0
780	781	1315.0785725225915	214.5586613570225	2005.1609738700827	780	1.0
781	782	1314.9748409273752	214.81159950266948	2030.283225328163	781	1.0
782	783	1314.9745769143206	214.90354405403355	1900.9714383151731	782	1.0
783	784	1314.266564534661	217.4650325545768	1883.371186704453	783	1.0
784	785	1314.687195320117	217.0841728956776	1775.5915792446226	784	1.0
785	786	1314.0071607281513	217.9147614528513	1678.6955492532056	785	1.0
786	787	1315.6462130231707	217.7334004945508	1579.6413953259837	786	1.0
787	788	1314.5201530612246	218.55994897959184	1657.733501435464	787	1.0
788	789	1313.670249908122	218.98539140022046	1534.2492712264955	788	1.0
789	790	1314.6278421097118	221.6574254078269	1667.7419264866473	789	1.0
790	791	1313.9344029784593	220.8975268149987	1590.2115273763327	790	1.0
