	x	y	mass	frame	particle
42	1541.289923608585	542.6671516915242	2221.282193976559	42	0.0
43	1541.5243902439024	543.5779845956355	2350.8272635179906	43	0.0
44	1542.0307210031349	545.632288401254	2494.059690330734	44	0.0
45	1542.312403816559	546.8467220683287	2558.5203993197556	45	0.0
46	1541.964307504576	547.4322757779133	2613.1158159729853	46	0.0
47	1542.3560176433523	548.6767485822306	2543.660602865247	47	0.0
48	1541.9858781994703	549.4268902618417	2688.441835043918	48	0.0
49	1541.2159432159433	549.4422604422605	2805.685854664115	49	0.0
50	1541.3843566021867	550.3602467059153	2755.756240204376	50	0.0
51	1541.1320446501497	550.8998094200925	2855.387905668443	51	0.0
52	1541.4357798165138	552.0624362895005	2823.6906963669676	52	0.0
53	1541.3191964285713	553.1863839285714	2825.553849690584	53	0.0
54	1541.2873599003735	554.2169987546699	2522.914662461264	54	0.0
55	1541.0434421693415	555.0370780298838	2659.711324556883	55	0.0
56	1541.2152099287034	556.6353313968841	2900.827071042295	56	0.0
57	1540.9309888947646	557.2908514013749	2814.9056923787252	57	0.0
58	1540.532249173098	558.5088202866593	2701.706946481011	58	0.0
59	1540.3185245018847	559.2848680667744	2751.1125123782194	59	0.0
60	1540.5917110053206	560.6701204144497	2645.6480646180103	60	0.0
61	1540.542467948718	562.0916132478633	2743.3476558129914	61	0.0
62	1541.2679347826088	563.7008152173913	2789.4011216808403	62	0.0
63	1541.573002754821	564.6013022789882	2993.8054242278254	63	0.0
64	1542.1982378854625	565.7201347499353	2803.8655090766224	64	0.0
65	1541.9115115653576	565.7611619150081	2754.8017271385693	65	0.0
66	1541.373597704148	566.5403078528568	2698.347151018335	66	0.0
67	1541.523473541384	567.261329715061	2682.2887315028133	67	0.0
68	1541.1995608015372	568.6892670875652	2644.9601191472834	68	0.0
69	1541.0392397302269	570.0174739423667	2319.052511626239	69	0.0
70	1541.0622171945702	571.233314479638	2514.884915279213	70	0.0
71	1541.3598820058996	572.3942075623492	2661.828450295438	71	0.0
72	1541.3331360946745	573.5594674556213	2395.312995571169	72	0.0
73	1541.9615923745444	574.5761143818335	2491.817057544428	73	0.0
74	1541.5833836858005	575.0936555891238	2362.2641241044385	74	0.0
75	1541.3411351667642	576.3917495611469	2304.7626626407637	75	0.0
76	1541.4876230241575	577.6203399940352	2278.3729850334	76	0.0
77	1542.2127774769897	578.5552246886843	2512.0084601150734	77	0.0
78	1542.215726321164	578.9770232320653	2713.275440398715	78	0.0
79	1541.960980252201	579.4837021175351	2954.5688333614753	79	0.0
80	1541.8871856287426	580.5329341317365	2842.328928027227	80	0.0
81	1542.2007299270074	581.3001824817518	2962.4373407226685	81	0.0
82	1543.038777908343	582.3746180963573	2824.980478821903	82	0.0
83	1542.8409723980756	583.1830843251456	2641.3112660250604	83	0.0
84	1542.5641148325358	584.1284688995215	2760.513739887823	84	0.0
85	1542.5265664160402	584.8561403508772	2658.123622550438	85	0.0
86	1541.43219724438	585.542663766014	2608.39844821682	86	0.0
87	1541.8441090335662	586.8127956747015	2820.233458181681	87	0.0
88	1542.0559692529425	587.7766034110017	2634.1116936514513	88	0.0
89	1542.213103448276	588.4997701149425	2676.858484647606	89	0.0
90	1542.9537803900614	589.4146406625702	2388.7730697811107	90	0.0
91	1542.5446080554352	590.128843655262	2848.8070738835795	91	0.0
92	1543.1378124283422	591.1378124283422	2833.3525455457257	92	0.0
93	1543.1124684077506	591.7358887952822	2987.3699751840986	93	0.0
94	1543.09169550173	592.7923875432526	2528.5587111942045	94	0.0
95	1543.2270632593213	594.1738583996648	2966.9814956323503	95	0.0
96	1542.8471855760774	594.665127528584	2895.538030268747	96	0.0
97	1543.0078486617026	595.103038840813	2985.5595735364686	97	0.0
98	1543.588506251371	596.7867953498575	2693.0882414024845	98	0.0
99	1543.7056396148555	598.5747363594681	2645.8137624495753	99	0.0
100	1543.9958706125258	599.2225281027759	2803.259454255059	100	0.0
101	1543.2911660777386	600.6718492343934	2545.1307866876887	101	0.0
102	1543.3589155370178	601.5876955161626	2540.0239643951572	102	0.0
103	1543.1970403405635	602.5911210216907	2775.6824993773034	103	0.0
104	1543.0337237479805	603.956987075929	2859.8656740359024	104	0.0
105	1543.0259004451639	605.0679886685552	2694.1325515574367	105	0.0
106	1543.4148737137511	605.1295603367633	2405.068070261519	106	0.0
107	1543.1992481203008	605.6215538847118	2466.345135726616	107	0.0
108	1543.1603249251816	606.4672937152629	2540.203656238103	108	0.0
109	1543.4737046380749	607.3075878129246	2732.7347312138677	109	0.0
110	1543.1875265167587	607.9327535002121	2615.0012016498185	110	0.0
111	1543.410405675823	608.5428415499364	2889.8138949707827	111	0.0
112	1543.557671957672	609.7314285714285	2502.933593573637	112	0.0
113	1544.0713249015137	611.0317229939872	2539.6321736755685	113	0.0
114	1544.1278337531487	611.9962216624685	2389.5876725684634	114	0.0
115	1544.3738242945767	613.3085851510907	2569.3202271400123	115	0.0
116	1544.9318427695637	614.4372520735666	2894.10032242671	116	0.0
117	1545.2078544061303	615.3024904214559	2519.8636340793723	117	0.0
118	1545.106138745633	616.151555481617	2981.9907249904254	118	0.0
119	1545.1055192336933	617.2849323399727	2948.015417766382	119	0.0
120	1545.2656710552171	618.8221654549027	2362.7689112065777	120	0.0
121	1545.0487530470655	619.5927245452841	2562.9275393007165	121	0.0
122	1544.911961722488	620.622966507177	2896.875144623109	122	0.0
123	1544.4522280599338	621.9330609067912	2327.6523542902255	123	0.0
124	1544.1787423667272	623.6170985311107	2790.9182949361507	124	0.0
125	1544.3750380981407	624.0731484303566	3085.806438428362	125	0.0
126	1544.4031690140846	624.7403969270166	2868.1072272856395	126	0.0
127	1544.389708465051	625.2623814541623	2576.167384997228	127	0.0
128	1544.0823723228996	625.8656415888706	2282.347227162103	128	0.0
129	1544.1295220243674	627.2116213683224	2344.7692835350413	129	0.0
130	1544.3295960902688	628.4230271668823	2909.69533897066	130	0.0
131	1544.1762000574877	629.1243173325669	2885.6141602592606	131	0.0
132	1544.1444961755903	629.81277020286	2565.0076324496818	132	0.0
133	1544.1896378269619	630.64302481556	2500.098532444766	133	0.0
134	1544.5685673042224	631.3502345723565	2380.5800390267987	134	0.0
135	1544.2713792110567	631.8566081197812	2691.770646248807	135	0.0
136	1544.234456828253	632.4192292198201	2781.3871316833765	136	0.0
137	1543.9008582420834	633.4422906185262	2670.7396070573877	137	0.0
138	1543.8915754257907	634.4463199513382	2471.640166472838	138	0.0
139	1543.9537687110876	635.0759040932573	2616.489548807777	139	0.0
140	1544.3818012711208	635.6769493101845	2371.3078257342468	140	0.0
141	1543.9238556338028	636.5548708920188	2384.540767910908	141	0.0
142	1543.3261432269198	637.6374748346276	2562.4958867283094	142	0.0
143	1543.392635498552	637.9339401461867	2846.113022645344	143	0.0
144	1543.8299705529503	639.2362307776202	3053.5920935077456	144	0.0
145	1544.1424382069542	640.2637899734674	2653.126291000019	145	0.0
146	1544.8005621566372	641.5615178229207	2698.2438621247366	146	0.0
147	1545.2312356008244	642.650539590154	2711.913330426336	147	0.0
148	1545.688282001925	643.0760346487007	3007.149674324761	148	0.0
149	1545.3360318513603	643.7625746516258	2825.367852025309	149	0.0
150	1545.7878042465045	645.0398757120663	2662.802352203505	150	0.0
151	1545.279765082755	645.4053657234383	2577.7966344795946	151	0.0
152	1545.0727462064863	646.733710205296	2326.291347161004	152	0.0
153	1545.5424705251876	647.5409967845659	2535.192978323298	153	0.0
154	1545.584405251293	648.0038456438139	2544.1546149292058	154	0.0
155	1545.392767253941	649.041462445357	2600.2092405064545	155	0.0
156	1545.11714132187	649.5876410531972	2900.9357054274737	156	0.0
157	1545.5694339622642	651.6290566037736	2688.259347314542	157	0.0
158	1545.0906990179087	652.6854997111496	2681.392941163294	158	0.0
159	1544.554302241504	653.7696312364425	2386.2263065000666	159	0.0
160	1544.4353204368997	654.7379918410318	2280.697501792723	160	0.0
161	1544.4167320261438	656.1045751633987	2691.8722373190417	161	0.0
162	1544.2852760736196	657.0773949976403	2863.4034352382932	162	0.0
163	1544.1544957774465	657.9809985096871	2722.8853808483254	163	0.0
164	1543.876109936575	658.6945736434109	2504.9838281311436	164	0.0
165	1544.3487733745067	659.0470063475725	2366.9734990071483	165	0.0
166	1544.5105403800476	660.1426662707838	2658.4670548184267	166	0.0
167	1544.3834865105248	660.7610435813816	2621.2311214505426	167	0.0
168	1544.4770447803362	660.508263879079	2540.982572636423	168	0.0
169	1544.9809734513274	660.13598820059	2362.9533427614015	169	0.0
170	1545.025024329209	659.867788127346	2504.7518367954767	170	0.0
171	1545.5322141560798	659.3436176648518	2509.152967771312	171	0.0
172	1545.5224522292995	659.3466560509554	2378.952790504637	172	0.0
173	1545.3122072196197	658.7022595756407	2556.208663083966	173	0.0
174	1546.0447012647187	658.3473615351069	2828.013156899532	174	0.0
175	1546.0942606876715	658.1247221859066	2648.0000933635583	175	0.0
176	1545.8111563044743	658.2617664148751	2462.010837255501	176	0.0
177	1546.5038508309688	658.0032428050264	2630.759006548191	177	0.0
178	1546.9172342886518	657.8633851690014	2592.833228792747	178	0.0
179	1547.0117000281928	657.3370453904708	2633.2925317555105	179	0.0
180	1546.8617737701177	657.0688277593882	2933.148248226647	180	0.0
181	1547.0548528194822	656.6760846435749	2915.404778925163	181	0.0
182	1547.0899584076055	655.8451574569222	2910.9433581148014	182	0.0
183	1547.3161441144114	655.2150715071507	2680.3332943074856	183	0.0
184	1547.4259827561011	654.4198450971796	2343.2955296355312	184	0.0
185	1548.2553897180762	654.4741293532338	2296.494805541004	185	0.0
186	1548.489651626173	654.3144363028667	2492.6129757428507	186	0.0
187	1549.5643374038896	654.0265716870194	2936.4038643450854	187	0.0
188	1549.9867611194984	653.4179537800487	2889.842343232167	188	0.0
189	1550.1332142857143	652.5484523809524	2881.205162153183	189	0.0
190	1549.8975034500063	652.6258938652616	2830.611756319141	190	0.0
191	1549.4365194654272	652.6860836722835	2596.6443040874715	191	0.0
192	1549.1116135436198	652.5961177897872	3100.027191598308	192	0.0
193	1549.442254745689	652.8934936965658	2610.2643969678466	193	0.0
194	1549.00147314852	652.7513057452792	2756.555906250874	194	0.0
195	1549.52459651388	652.05164622337	2748.857091701181	195	0.0
196	1550.2893895813359	651.5196548418025	2329.9631801734504	196	0.0
197	1550.4840560373582	651.4138759172782	2694.312119997446	197	0.0
198	1550.5741138560688	651.499865735768	2516.9260312612814	198	0.0
199	1551.2278020378458	651.058466763707	2967.1026346327812	199	0.0
200	1550.4259836852207	650.3183781190019	2885.596705568783	200	0.0
201	1550.3442194644024	649.8182887001959	2790.0981117298893	201	0.0
202	1550.2264314632735	650.0644881434355	2660.637444366973	202	0.0
203	1549.8998234066464	650.0752929844277	2296.3807217010367	203	0.0
204	1550.2736828274865	649.6449875180659	2642.162560027236	204	0.0
205	1550.4609603340293	649.0076548364649	2752.110733657529	205	0.0
206	1550.1129360835243	648.8789152024447	2882.1142470574064	206	0.0
207	1549.5635351018614	647.9906199618936	2654.9566657178852	207	0.0
208	1549.8414414414415	647.584438984439	2401.8413397403892	208	0.0
209	1549.48242345699	647.6116960959015	2487.8860125061965	209	0.0
210	1549.259371680073	647.241007740173	2320.202130646352	210	0.0
211	1549.4721167883213	647.6322627737226	2678.364861330774	211	0.0
212	1549.852534562212	647.2400633640553	2627.9137206307296	212	0.0
213	1550.3144963144964	647.1311425061425	2483.004936178258	213	0.0
214	1550.2675900277009	646.7375346260388	2729.223613127066	214	0.0
215	1550.304434555777	646.8250728862973	2435.9784346748174	215	0.0
216	1550.083741772861	646.4101666433272	2625.839723981698	216	0.0
217	1549.9595136290754	645.9017904863709	2893.3425181851862	217	0.0
218	1550.5681876441938	645.8651627787747	2871.4754076631257	218	0.0
219	1551.1173906274328	645.6744511910322	2617.2756177474234	219	0.0
220	1550.9590011181513	644.9537830786433	2737.764265847881	220	0.0
221	1550.8370107696348	644.5032834252693	2664.821190636799	221	0.0
222	1550.4073554183044	643.4679955081415	2690.935661253321	222	0.0
223	1550.4015367103016	642.9053784860557	2678.457215544527	223	0.0
224	1551.0235681008496	643.0115100027405	2851.8462236060122	224	0.0
225	1550.6681222707423	642.19412465264	2792.1035856980034	225	0.0
226	1550.346295323174	642.1944298476091	2777.460739993552	226	0.0
227	1550.284603421462	642.0104199066874	2532.3009381432066	227	0.0
228	1550.4497810218977	641.6204379562043	2400.0275938445507	228	0.0
229	1550.3726668775703	641.2429610882632	2393.3840810618317	229	0.0
230	1550.2311055590255	640.8202685821361	2408.4730770713268	230	0.0
231	1550.3837287226913	640.4028950542822	2711.27142770651	231	0.0
232	1551.1679349252165	640.3430858042509	2898.5222058701033	232	0.0
233	1551.1431463273568	640.5991902834008	2519.3285538891637	233	0.0
234	1550.5641271362401	640.3208752595432	2401.8879211687954	234	0.0
235	1551.040730924815	640.842376900544	2560.543770927582	235	0.0
236	1550.4818094782192	641.1717328865486	2883.9554415519733	236	0.0
237	1550.5899627097576	640.9474829086389	2543.064661506403	237	0.0
238	1550.4797542145895	640.6212383803372	2588.4180372476876	238	0.0
239	1550.1683295324972	640.394669327252	2727.1658523319575	239	0.0
240	1550.4678172301599	640.3414910171169	2654.0880350692482	240	0.0
241	1550.2375195562508	639.6731617124165	2648.9433718954806	241	0.0
242	1550.5313275434244	638.9644851116625	2674.0791124406137	242	0.0
243	1550.485625612545	638.8317543286507	2559.5533309985967	243	0.0
244	1550.8523613671819	639.0982839313573	2575.4671024095924	244	0.0
245	1551.5919055649242	639.0572151288846	2928.7725147884803	245	0.0
246	1551.1744458212859	638.7952636651521	2813.071217167978	246	0.0
247	1551.3893548387098	638.801129032258	2538.630606623626	247	0.0
248	1551.4950966253245	638.3141044130372	2741.514177728622	248	0.0
249	1551.2075903063558	637.719859777473	2628.836404125668	249	0.0
250	1551.4070522277957	637.7149601652404	2766.631090693098	250	0.0
251	1551.087716458974	637.6319792846739	2557.113948805513	251	0.0
252	1550.9503382280152	636.8373205741627	2453.881695605238	252	0.0
253	1550.4309467254836	636.7585680352902	2378.5045505334515	253	0.0
254	1550.8699239605241	636.3722698592461	2409.1668086774116	254	0.0
255	1551.341312184571	636.3661139149243	2530.5740550950604	255	0.0
256	1551.2830708661418	635.8056430446194	2749.2939780194015	256	0.0
257	1551.5456563974465	635.2421593116848	2684.949933524611	257	0.0
258	1550.922301553969	634.7033459330813	2863.8562730170315	258	0.0
259	1550.530016633903	634.5288068955089	2615.9952461139674	259	0.0
260	1550.4275530986324	633.746726796625	2582.7919604872855	260	0.0
261	1550.8743285270002	633.2291489963246	2681.442396036504	261	0.0
262	1550.3968902151719	632.582849065494	2544.3222008318035	262	0.0
263	1550.9087651951374	632.1549584133078	2989.730844985339	263	0.0
264	1550.4253407218812	631.7757975138535	2655.2828876913027	264	0.0
265	1551.4052190373175	631.4667387777176	2795.828383179298	265	0.0
266	1551.8693834900732	631.1498171368861	2857.2211262295773	266	0.0
267	1551.4336002417283	631.1060583169663	2629.712933567585	267	0.0
268	1550.985699542975	630.4966828836798	2612.370507321406	268	0.0
269	1551.4415519814293	630.1563588128005	2473.4141833504764	269	0.0
270	1551.477551736233	629.8514556296036	2281.5236670221734	270	0.0
271	1551.8595563139932	629.7029010238908	2163.824750094392	271	0.0
272	1552.6708587398373	629.6467225609756	2865.428597042135	272	0.0
273	1551.3743300810775	628.9563006733543	2754.2927003621753	273	0.0
274	1552.086476409006	628.1604761221856	2740.7557864066516	274	0.0
275	1552.1173133943535	628.1620471831894	2800.532731050787	275	0.0
276	1551.4374569024963	627.7109364225624	2673.6343638603244	276	0.0
277	1551.4202775897088	627.2994245091402	2330.2070338379067	277	0.0
278	1551.7339838778107	626.7044265309008	2730.73485255779	278	0.0
279	1551.803558918313	626.0138713745271	2804.895188837407	279	0.0
280	1551.5825809877854	625.4754381306426	2819.2849926096337	280	0.0
281	1551.2793059669912	625.6641275215122	2693.2270263077385	281	0.0
282	1551.479642905451	625.5662112809414	2890.402836858141	282	0.0
283	1551.9520371325425	625.4983238782878	2825.2485298808633	283	0.0
284	1551.499927714327	625.4882174353044	2529.8953640029317	284	0.0
285	1550.5134358384826	625.0936916223595	2568.567293995387	285	0.0
286	1550.8539398652151	624.728745463971	3034.26749346482	286	0.0
287	1550.9661372883581	624.3899461871637	2578.275760873539	287	0.0
288	1551.2601913750163	624.1263599423254	2806.683474568367	288	0.0
289	1551.541755319149	623.8534574468085	2880.620989131489	289	0.0
290	1551.3575479341075	623.7040237645152	2667.7506573163228	290	0.0
291	1550.823063633746	623.5614742297726	2490.1235652737787	291	0.0
292	1551.0334448160536	622.9876130310913	2860.3781291020664	292	0.0
293	1550.5324643683762	622.1441101230357	2774.0452739662633	293	0.0
294	1550.9951859429534	621.821398483572	2809.191720781476	294	0.0
295	1551.1029509064444	621.3125578933439	2793.148035341888	295	0.0
296	1551.3265191823018	621.0288434612154	2570.650344987983	296	0.0
297	1551.584808827303	620.7934308442392	2845.20423584808	297	0.0
298	1551.3464122137405	620.8083969465649	2463.895840191645	298	0.0
299	1551.2448296836983	620.3643552311436	2532.022652753449	299	0.0
300	1551.3252139565504	621.160236998025	2929.994606692441	300	0.0
301	1551.1443514644352	621.2301255230126	2664.2108979629193	301	0.0
302	1550.465693430657	621.055798864558	2250.065292999186	302	0.0
303	1550.5933711830596	621.5869264999233	2465.460813906159	303	0.0
304	1550.5673144135328	621.6953725709493	2448.906989071568	304	0.0
305	1551.109028120375	621.3836540042756	2581.67884946512	305	0.0
306	1551.0250823013012	621.1620943721587	2640.497380206346	306	0.0
307	1551.7052511088855	621.5601659751037	2868.966145291866	307	0.0
308	1551.7629880110667	621.4720258223178	2669.17711001615	308	0.0
309	1550.5574144486693	620.4685931558936	2539.404781064063	309	0.0
310	1551.1318397827563	620.8484725050916	3002.3783183119153	310	0.0
311	1551.1952749599573	620.149225840897	2958.1254622325146	311	0.0
312	1551.1446263932846	620.5267648273015	2791.0028050420547	312	0.0
313	1551.8233177881411	621.4792804796803	3025.7389090316656	313	0.0
314	1552.033929325637	622.4992256792905	2623.351458322261	314	0.0
315	1551.4857473592824	622.7829547098828	2534.6635078566437	315	0.0
316	1550.561610286239	623.590999540793	2553.7800818489964	316	0.0
317	1550.5525354969575	624.4183908045977	2737.873336342241	317	0.0
318	1551.4300415237408	625.6293554793284	2209.896089290841	318	0.0
319	1551.047663262148	626.583410708759	2575.51727267144	319	0.0
320	1551.3684834123223	627.7935755660874	2799.575901575357	320	0.0
321	1551.1416443252904	628.4140601727734	2689.789354612648	321	0.0
322	1551.4992954438703	629.2613120400814	2574.614888007894	322	0.0
323	1552.076824583867	630.5996585574051	2675.323133061086	323	0.0
324	1552.5048944631385	631.4438666258794	2553.325783480777	324	0.0
325	1552.5591587734789	632.1659977524482	2498.6896750929914	325	0.0
326	1552.4261389096341	632.726213592233	2530.6261532338585	326	0.0
327	1552.3905899925317	634.1622106049291	2654.900040498989	327	0.0
328	1552.9310570382	635.1272893772893	2785.6131227293363	328	0.0
329	1552.5548827821767	635.9097966154324	2599.6417448785155	329	0.0
330	1552.4202610669693	637.2715664018161	2682.6036967156606	330	0.0
331	1552.6148817802502	638.5477051460362	2879.5778750811332	331	0.0
332	1551.5793611793613	639.8206388206388	2551.0223647221374	332	0.0
333	1551.5730713245996	640.8804949053857	2767.3010703268396	333	0.0
334	1552.7746311907272	641.9050316122234	2870.0201041866703	334	0.0
335	1552.1863494760692	642.9042764089493	2891.126404273902	335	0.0
336	1551.1136612021858	644.4599726775956	3005.3515707506026	336	0.0
337	1551.2336559940431	645.0333581533879	2684.571063954724	337	0.0
338	1551.6517846484421	646.044407305718	3035.2473616446746	338	0.0
339	1551.510394374809	646.9163864261693	2450.555519130072	339	0.0
340	1551.3673999011369	647.7829955511617	2817.5405965724153	340	0.0
341	1551.788385970019	648.8687236210159	2759.25105103325	341	0.0
342	1552.2772733823317	649.9179997117741	2496.110625638155	342	0.0
343	1552.8866686549359	650.5988666865494	2566.5725276981216	343	0.0
344	1551.9682225938877	651.0009122700319	2565.210788908255	344	0.0
345	1552.90817976075	652.1605237633365	2440.5001728337747	345	0.0
346	1552.9341211225997	652.9948301329395	2424.121990681266	346	0.0
347	1553.5878552971576	653.9134366925065	2227.338279445202	347	0.0
348	1553.1539121727935	655.0384780431984	2438.0096883176375	348	0.0
349	1553.4105869861976	656.5056878507507	2420.758636416274	349	0.0
350	1553.179513357155	657.0866088140208	2121.5873883642616	350	0.0
351	1553.2224190690933	658.1979384764052	2432.8307478501224	351	0.0
352	1552.8852770048065	659.9476347078169	2883.067549869099	352	0.0
353	1553.7691867943404	661.1493497213091	2502.965208333979	353	0.0
354	1553.3500458575359	661.9425252216447	2495.7437533235366	354	0.0
355	1553.3882544861337	662.879445350734	2519.7451644042135	355	0.0
356	1554.0715674834694	663.8010501750292	2053.8629155823023	356	0.0
357	1554.128229363579	664.8763390044109	2406.9030332461602	357	0.0
358	1554.5664739884394	665.9815028901734	2618.981679102969	358	0.0
359	1554.3064565483476	666.8208384332926	2463.7509313686483	359	0.0
360	1554.0937329700273	667.6130790190736	2238.4473832664576	360	0.0
361	1555.0101539469374	668.5953160825418	2369.7295126055074	361	0.0
362	1555.563784042045	669.5497690715082	2167.4563664377138	362	0.0
363	1555.7914241090443	670.1351696720147	2451.210990475452	363	0.0
364	1555.3369330453563	671.6886526000997	2360.4762399235437	364	0.0
365	1555.235618115055	672.6158200734394	2622.481376683556	365	0.0
366	1555.9716923076924	674.144	2503.462060140827	366	0.0
367	1554.5897185619	674.8176346185131	2368.9621108223077	367	0.0
368	1555.9015244652078	675.8988197688714	2738.1678480391147	368	0.0
369	1555.5991436586446	677.2391849992617	2361.6877818287408	369	0.0
370	1556.2596296796864	678.2158399783755	2574.1462748152585	370	0.0
371	1556.985320844401	679.6305046833496	2515.3846095034924	371	0.0
372	1557.3177331320403	680.2251770990594	3064.7261451157674	372	0.0
373	1557.1349513268435	680.2149619949327	2634.7040384778898	373	0.0
374	1557.2848965786393	681.9655262130871	2761.246145670281	374	0.0
375	1557.3634016459578	682.7903824431177	2268.7034713620105	375	0.0
376	1557.7691032195662	683.8314218598867	2424.1209980559156	376	0.0
377	1557.910294117647	684.675	2495.4476445470123	377	0.0
378	1557.2344753747323	685.70159070052	2300.0655752529124	378	0.0
379	1557.2785145888595	687.0424403183024	2150.004035136553	379	0.0
380	1557.4546408756935	688.8926375768481	2521.278735109236	380	0.0
381	1557.9290586630286	690.3005911778081	2424.465324098367	381	0.0
382	1557.268919296286	691.0357442055292	2784.4694042504775	382	0.0
383	1557.8978150812684	691.8094857447376	2568.0836922963886	383	0.0
384	1558.0038157894737	691.9930263157895	2642.001055981429	384	0.0
385	1557.5120505219745	691.972676891352	2685.680324069315	385	0.0
386	1557.4957931959518	692.8964760395074	2819.981123718265	386	0.0
387	1557.888355342137	693.8061891423235	2580.4977254165547	387	0.0
388	1557.9302298173247	694.708544490277	2706.6989490083847	388	0.0
389	1557.9856133926237	696.4862673293226	2501.4222447100638	389	0.0
390	1558.352169394648	697.408807482463	2425.8429132057163	390	0.0
391	1558.807269249163	698.5436394069823	2420.713386034864	391	0.0
392	1558.9630307467057	699.1983894582723	2605.6636088118153	392	0.0
393	1559.3426300578035	700.8365606936417	2171.3171778137316	393	0.0
394	1559.616718541574	701.5503186601452	2178.095593483427	394	0.0
395	1559.8130408833183	701.9488212473889	2295.2971881442545	395	0.0
396	1559.4660225442833	702.9558776167472	2214.506683705188	396	0.0
397	1560.5777682648402	705.2762557077625	2315.6620394385914	397	0.0
398	1559.5129189050908	705.8184957789716	2328.8967288690887	398	0.0
399	1559.9069020866773	706.6459336543606	2453.5293405358375	399	0.0
400	1559.836972134444	707.5810112036771	2166.6218312414094	400	0.0
401	1559.474640522876	709.1299346405228	2446.592739843589	401	0.0
402	1559.0831357232528	710.6539266285396	2611.243949969398	402	0.0
403	1558.446716750139	711.8963550361714	2410.238024231034	403	0.0
404	1559.0969186199632	712.6341848828022	2410.5774432740905	404	0.0
405	1559.7931034482758	713.8091044405854	2486.7954662563275	405	0.0
406	1560.0376118568233	714.6498881431768	2243.9832150338248	406	0.0
407	1559.5059304703477	715.6211315610088	2177.045668099551	407	0.0
408	1559.8814342629482	716.6366533864542	1927.794145597883	408	0.0
409	1560.2098972296694	717.5166443252905	2531.667751284034	409	0.0
410	1560.5475759190197	718.497389451252	2586.902543409569	410	0.0
411	1560.4811107978574	718.8418381731041	2067.3107833974304	411	0.0
412	1560.9032582714806	719.700968675305	2348.8551099626434	412	0.0
413	1560.9444032616752	721.2558508948428	2438.465773906276	413	0.0
414	1560.8356819650937	722.0320620555915	2306.540609509511	414	0.0
415	1561.1254556882463	723.4248900062854	2275.480372012289	415	0.0
416	1561.0829590117912	723.9041268950028	1987.654139080913	416	0.0
417	1562.0500262605042	725.3071165966387	2324.8654218222873	417	0.0
418	1561.9734848484848	726.1492424242424	2234.0632872047736	418	0.0
419	1561.2922755741126	727.4363256784968	2366.1768293161913	419	0.0
420	1561.0715131773763	728.7098015990524	2114.8894653412617	420	0.0
